ProbeID	Codeset.Name	Probe.Label	Analyte.Type	Is.Control	Control.Type	Related.Probes	Probe.Annotation	KEGG.Pathways	Cell.Type	Official.Gene.Name	Control.Conc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004131.4:621	NS_IO_360_V1.0	GZMB	mRNA	False			Cytotoxicity;Apoptosis;Notch Signaling;Lymphoid Compartment	hsa04650;hsa04940;hsa05202;hsa05320;hsa05330;hsa05332	Cytotoxic cells	GZMB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_015900.2:1250	NS_IO_360_V1.0	PLA1A	mRNA	False			MAPK	hsa04014		PLA1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001040023.1:3355	NS_IO_360_V1.0	SIRPA	mRNA	False			Cytotoxicity;Myeloid Compartment	hsa04380		SIRPA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006144.3:215	NS_IO_360_V1.0	GZMA	mRNA	False			Cytotoxicity;Lymphoid Compartment	hsa04080	Cytotoxic cells	GZMA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002308.3:1206	NS_IO_360_V1.0	LGALS9	mRNA	False						LGALS9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000139.3:126	NS_IO_360_V1.0	MS4A2	mRNA	False				hsa04071;hsa04072;hsa04664;hsa05310	Mast cells	MS4A2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002208.4:3647	NS_IO_360_V1.0	ITGAE	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis	hsa04810		ITGAE	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001001548.2:705	NS_IO_360_V1.0	CD36	mRNA	False			Antigen Presentation;Matrix Remodeling and Metastasis	hsa03320;hsa04145;hsa04152;hsa04512;hsa04640;hsa04920;hsa04931;hsa05144		CD36	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000389.2:1975	NS_IO_360_V1.0	CDKN1A	mRNA	False			JAK-STAT Signaling;Cell Proliferation;Metabolic Stress;Hypoxia;PI3K-Akt;Myeloid Compartment	hsa04012;hsa04066;hsa04068;hsa04110;hsa04115;hsa04151;hsa04630;hsa04921;hsa05160;hsa05161;hsa05166;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220		CDKN1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001018073.2:1307	NS_IO_360_V1.0	PCK2	mRNA	False			Metabolic Stress;PI3K-Akt	hsa00010;hsa00620;hsa01100;hsa03320;hsa04068;hsa04151;hsa04152;hsa04910;hsa04920;hsa04922;hsa04931		PCK2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004418.3:1235	NS_IO_360_V1.0	DUSP2	mRNA	False			MAPK	hsa04010		DUSP2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004095.3:673	NS_IO_360_V1.0	EIF4EBP1	mRNA	False			Metabolic Stress;Hypoxia;PI3K-Akt	hsa04012;hsa04066;hsa04150;hsa04151;hsa04152;hsa04211;hsa04910;hsa05221;hsa05231		EIF4EBP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005228.3:2760	NS_IO_360_V1.0	EGFR	mRNA	False			Metabolic Stress;Hypoxia;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04020;hsa04060;hsa04066;hsa04068;hsa04072;hsa04144;hsa04151;hsa04510;hsa04520;hsa04540;hsa04810;hsa04912;hsa04915;hsa04921;hsa05120;hsa05160;hsa05200;hsa05205;hsa05206;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05219;hsa05223;hsa05230;hsa05231		EGFR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000395.2:1547	NS_IO_360_V1.0	CSF2RB	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling	hsa04060;hsa04210;hsa04630		CSF2RB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_147164.2:1151	NS_IO_360_V1.0	CNTFR	mRNA	False			JAK-STAT Signaling;Cytotoxicity	hsa04060;hsa04630		CNTFR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_052902.2:565	NS_IO_360_V1.0	STK11IP	mRNA	True	Housekeeping					STK11IP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005027.3:344	NS_IO_360_V1.0	PIK3R2	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;Immune Cell Adhesion and Migration;JAK-STAT Signaling;Autophagy;Metabolic Stress;Hypoxia;PI3K-Akt;MAPK	hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04070;hsa04071;hsa04072;hsa04150;hsa04151;hsa04152;hsa04210;hsa04211;hsa04213;hsa04261;hsa04370;hsa04380;hsa04510;hsa04550;hsa04611;hsa04620;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04670;hsa04722;hsa04725;hsa04750;hsa04810;hsa04910;hsa04914;hsa04915;hsa04917;hsa04919;hsa04921;hsa04923;hsa04930;hsa04931;hsa04932;hsa04933;hsa04960;hsa04973;hsa05100;hsa05142;hsa05145;hsa05146;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05169;hsa05200;hsa05203;hsa05205;hsa05206;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05220;hsa05221;hsa05222;hsa05223;hsa05230;hsa05231		PIK3R2	;
NM_181050.1:2742	NS_IO_360_V1.0	AXIN1	mRNA	False			Wnt Signaling	hsa04310;hsa04390;hsa04550;hsa05200;hsa05210;hsa05213;hsa05217		AXIN1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_172213.2:310	NS_IO_360_V1.0	CD8B	mRNA	False			Antigen Presentation;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514;hsa04612;hsa04640;hsa04660;hsa05340	CD8 T cells	CD8B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_181501.1:502	NS_IO_360_V1.0	ITGA1	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;PI3K-Akt;Lymphoid Compartment	hsa04151;hsa04510;hsa04512;hsa04640;hsa04810;hsa05410;hsa05412;hsa05414		ITGA1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002119.3:3075	NS_IO_360_V1.0	HLA-DOA	mRNA	False			Antigen Presentation;Immune Cell Adhesion and Migration	hsa04145;hsa04514;hsa04612;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		HLA-DOA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002185.3:1355	NS_IO_360_V1.0	IL7R	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;PI3K-Akt	hsa04060;hsa04068;hsa04151;hsa04630;hsa04640;hsa05340		IL7R	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_199168.3:72	NS_IO_360_V1.0	CXCL12	mRNA	False			Cytokine and Chemokine Signaling;Immune Cell Adhesion and Migration;Myeloid Compartment	hsa04060;hsa04062;hsa04064;hsa04360;hsa04670;hsa04672;hsa05200;hsa05323		CXCL12	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_023914.2:2350	NS_IO_360_V1.0	P2RY13	mRNA	False			Myeloid Compartment	hsa04080		P2RY13	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001142797.1:654	NS_IO_360_V1.0	CXCR3	mRNA	False			Cytokine and Chemokine Signaling;Lymphoid Compartment	hsa04060;hsa04062		CXCR3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002524.4:2168	NS_IO_360_V1.0	NRAS	mRNA	False			Cytokine and Chemokine Signaling;Autophagy;Metabolic Stress;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04151;hsa04211;hsa04213;hsa04360;hsa04370;hsa04530;hsa04540;hsa04550;hsa04650;hsa04660;hsa04662;hsa04664;hsa04720;hsa04722;hsa04725;hsa04726;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04933;hsa05034;hsa05160;hsa05161;hsa05166;hsa05200;hsa05203;hsa05205;hsa05206;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05230;hsa05231		NRAS	;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003051.3:635	NS_IO_360_V1.0	SLC16A1	mRNA	False			Metabolic Stress			SLC16A1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005923.3:3371	NS_IO_360_V1.0	MAP3K5	mRNA	False			Metabolic Stress;MAPK	hsa04010;hsa04071;hsa04141;hsa04668;hsa04722;hsa04932;hsa05014		MAP3K5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_080921.3:258	NS_IO_360_V1.0	CD45RO	mRNA	False		NM_002838.4:258;NM_080921.3:99		hsa04514;hsa04660;hsa04666;hsa05340	CD45	PTPRC	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002405.3:1768	NS_IO_360_V1.0	MFNG	mRNA	False			Notch Signaling	hsa04330		MFNG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002354.2:499	NS_IO_360_V1.0	EPCAM	mRNA	False						EPCAM	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_016562.3:4120	NS_IO_360_V1.0	TLR7	mRNA	False				hsa04620;hsa05162;hsa05164		TLR7	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000402.4:923	NS_IO_360_V1.0	G6PD	mRNA	True	Housekeeping		Metabolic Stress			G6PD	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004322.3:963	NS_IO_360_V1.0	BAD	mRNA	False			Apoptosis;Autophagy;PI3K-Akt;MAPK	hsa04012;hsa04014;hsa04022;hsa04024;hsa04151;hsa04210;hsa04370;hsa04510;hsa04722;hsa04910;hsa04919;hsa05010;hsa05014;hsa05145;hsa05152;hsa05160;hsa05161;hsa05200;hsa05203;hsa05210;hsa05212;hsa05213;hsa05215;hsa05218;hsa05220;hsa05221;hsa05223		BAD	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_018833.2:912	NS_IO_360_V1.0	TAP2	mRNA	False			Antigen Presentation	hsa04145;hsa04612;hsa05168;hsa05340		TAP2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004324.3:330	NS_IO_360_V1.0	BAX	mRNA	False			Apoptosis	hsa04071;hsa04115;hsa04141;hsa04210;hsa04211;hsa04722;hsa04932;hsa04933;hsa05014;hsa05016;hsa05020;hsa05152;hsa05161;hsa05166;hsa05200;hsa05203;hsa05210		BAX	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002608.2:1941	NS_IO_360_V1.0	PDGFB	mRNA	False			Matrix Remodeling and Metastasis;Angiogenesis;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04060;hsa04072;hsa04151;hsa04510;hsa04540;hsa04810;hsa05166;hsa05200;hsa05206;hsa05211;hsa05214;hsa05215;hsa05218;hsa05231		PDGFB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004048.2:573	NS_IO_360_V1.0	B2M	mRNA	False			Antigen Presentation;Interferon Signaling	hsa04612		B2M	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000179.2:1015	NS_IO_360_V1.0	MSH6	mRNA	False			DNA Damage Repair	hsa03430;hsa05200;hsa05210		MSH6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_147162.1:400	NS_IO_360_V1.0	IL11RA	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Cytotoxicity	hsa04060;hsa04630;hsa04640		IL11RA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005533.4:729	NS_IO_360_V1.0	IFI35	mRNA	False			Interferon Signaling;Cytotoxicity			IFI35	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001136017.2:760	NS_IO_360_V1.0	CCND3	mRNA	False			JAK-STAT Signaling;Cell Proliferation;Wnt Signaling;PI3K-Akt	hsa04110;hsa04115;hsa04151;hsa04310;hsa04390;hsa04510;hsa04630;hsa05162;hsa05166;hsa05203		CCND3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002990.3:797	NS_IO_360_V1.0	CCL22	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062		CCL22	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_175060.1:1930	NS_IO_360_V1.0	CLEC14A	mRNA	False			Immune Cell Adhesion and Migration			CLEC14A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003820.3:503	NS_IO_360_V1.0	TNFRSF14	mRNA	False			Costimulatory Signaling;NF-kappaB Signaling	hsa04060;hsa05168		TNFRSF14	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XM_011542270.1:326	NS_IO_360_V1.0	CASP9	mRNA	False			Apoptosis;PI3K-Akt	hsa04115;hsa04151;hsa04210;hsa04370;hsa04919;hsa05010;hsa05012;hsa05014;hsa05016;hsa05134;hsa05145;hsa05152;hsa05161;hsa05164;hsa05200;hsa05210;hsa05212;hsa05213;hsa05215;hsa05222;hsa05223;hsa05416		CASP9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000655.4:1872	NS_IO_360_V1.0	SELL	mRNA	False			Immune Cell Adhesion and Migration	hsa04514		SELL	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003733.2:1570	NS_IO_360_V1.0	OASL	mRNA	False			Interferon Signaling			OASL	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000887.4:561	NS_IO_360_V1.0	ITGAX	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;Myeloid Compartment	hsa04610;hsa04810;hsa05152		ITGAX	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002227.1:285	NS_IO_360_V1.0	JAK1	mRNA	False			Interferon Signaling;JAK-STAT Signaling;Cytotoxicity;PI3K-Akt;Lymphoid Compartment	hsa04151;hsa04380;hsa04550;hsa04630;hsa05140;hsa05145;hsa05152;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05168;hsa05169;hsa05200;hsa05203;hsa05212		JAK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002117.4:898	NS_IO_360_V1.0	HLA-C	mRNA	False			Antigen Presentation;Immune Cell Adhesion and Migration;Interferon Signaling	hsa04144;hsa04145;hsa04514;hsa04612;hsa04650;hsa04940;hsa05166;hsa05168;hsa05169;hsa05203;hsa05320;hsa05330;hsa05332;hsa05416		HLA-C	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001079.3:1175	NS_IO_360_V1.0	ZAP70	mRNA	False			Costimulatory Signaling;MAPK;Lymphoid Compartment	hsa04014;hsa04064;hsa04650;hsa04660;hsa05340		ZAP70	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001128128.2:2292	NS_IO_360_V1.0	ZEB1	mRNA	False				hsa05202;hsa05206		ZEB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001130916.2:3011	NS_IO_360_V1.0	TGFBR1	mRNA	False			TGF-beta Signaling;MAPK	hsa04010;hsa04060;hsa04068;hsa04144;hsa04350;hsa04380;hsa04390;hsa04520;hsa04933;hsa05142;hsa05161;hsa05166;hsa05200;hsa05210;hsa05212;hsa05220		TGFBR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001100812.1:743	NS_IO_360_V1.0	CXCL16	mRNA	False			Cytokine and Chemokine Signaling;Lymphoid Compartment	hsa04060;hsa04062		CXCL16	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_007360.3:522	NS_IO_360_V1.0	KLRK1	mRNA	False			Cytotoxicity;Lymphoid Compartment	hsa04650;hsa05144	Cytotoxic cells	KLRK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001783.3:618	NS_IO_360_V1.0	CD79A	mRNA	False			Lymphoid Compartment	hsa04662;hsa05340		CD79A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_138287.3:1543	NS_IO_360_V1.0	DTX3L	mRNA	False			Antigen Presentation;Notch Signaling	hsa04330		DTX3L	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001283012.1:1141	NS_IO_360_V1.0	DEPTOR	mRNA	False			Autophagy;Metabolic Stress			DEPTOR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001098175.1:1418	NS_IO_360_V1.0	ENTPD1	mRNA	False				hsa00230;hsa00240;hsa05169		ENTPD1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000619.2:450	NS_IO_360_V1.0	IFNG	mRNA	False			Antigen Presentation;Interferon Signaling;JAK-STAT Signaling;Cytotoxicity;Hypoxia;TGF-beta Signaling;Lymphoid Compartment	hsa03050;hsa04060;hsa04066;hsa04350;hsa04380;hsa04612;hsa04630;hsa04650;hsa04660;hsa04940;hsa05132;hsa05140;hsa05142;hsa05143;hsa05144;hsa05145;hsa05146;hsa05152;hsa05162;hsa05164;hsa05168;hsa05169;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332		IFNG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000321.2:2769	NS_IO_360_V1.0	RB1	mRNA	False			Cell Proliferation;Metabolic Stress	hsa04110;hsa05161;hsa05166;hsa05169;hsa05200;hsa05203;hsa05212;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223		RB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_032782.3:955	NS_IO_360_V1.0	HAVCR2	mRNA	False			Costimulatory Signaling			HAVCR2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001699.4:1535	NS_IO_360_V1.0	AXL	mRNA	False						AXL	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002010.2:4170	NS_IO_360_V1.0	FGF9	mRNA	False			PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04151;hsa04810;hsa05200;hsa05218		FGF9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00076.1:355	NS_IO_360_V1.0	NEG_D(0)	mRNA	True	Negative						0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_145902.2:906	NS_IO_360_V1.0	HMGA1	mRNA	False			Epigenetic Regulation;Metabolic Stress			HMGA1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000267.3:1260	NS_IO_360_V1.0	NF1	mRNA	False			MAPK	hsa04010;hsa04014		NF1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005559.3:9002	NS_IO_360_V1.0	LAMA1	mRNA	False			Matrix Remodeling and Metastasis;PI3K-Akt	hsa04151;hsa04510;hsa04512;hsa05145;hsa05146;hsa05200;hsa05222		LAMA1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001002273.1:870	NS_IO_360_V1.0	FCGR2B	mRNA	False				hsa04145;hsa04380;hsa04662;hsa04666;hsa05150;hsa05152;hsa05162		FCGR2B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_016249.3:327	NS_IO_360_V1.0	MAGEC2	mRNA	False						MAGEC2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001020658.1:640	NS_IO_360_V1.0	PUM1	mRNA	True	Housekeeping					PUM1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001165136.1:883	NS_IO_360_V1.0	HERC6	mRNA	False						HERC6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_181844.3:608	NS_IO_360_V1.0	BCL6B	mRNA	False			Apoptosis			BCL6B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004513.4:1262	NS_IO_360_V1.0	IL16	mRNA	False			Cytokine and Chemokine Signaling			IL16	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
